scenario_id,regime,transfer_regime,replicates,model,mean_uno_c,mean_delta_c_vs_B0,negative_transfer_rate,catastrophic_negative_transfer_rate,frozen_role,eligible_for_primary_selection
STRESS_0116,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5333707973,0.0008807977549,0.02,0,frozen non-selectable comparator,False
STRESS_0116,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4961472347,-0.03634276404,0.61,0.34,frozen non-selectable comparator,False
STRESS_0116,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5299536508,-0.0025363513,0.28,0.08,frozen selectable architecture,True
STRESS_0116,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5486018127,0.01611181422,0.12,0,frozen selectable architecture,True
STRESS_0116,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5433927017,0.01090270136,0.08,0,frozen non-selectable comparator,False
STRESS_0116,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.532489998,0,0,0,frozen target-only reference,False
STRESS_0116,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5360580605,0.003568060372,0,0,frozen non-selectable comparator,False
STRESS_0117,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5305805355,8.11023455e-05,0,0,frozen non-selectable comparator,False
STRESS_0117,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4952470493,-0.03525238255,0.58,0.37,frozen non-selectable comparator,False
STRESS_0117,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5316996059,0.00120017513,0.23,0.05,frozen selectable architecture,True
STRESS_0117,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5476462936,0.01714685953,0.1,0.01,frozen selectable architecture,True
STRESS_0117,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5420303944,0.01153095917,0.08,0.01,frozen non-selectable comparator,False
STRESS_0117,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5304994348,0,0,0,frozen target-only reference,False
STRESS_0117,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5351806229,0.004681190973,0,0,frozen non-selectable comparator,False
STRESS_0118,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5203157359,-0.0001294845855,0,0,frozen non-selectable comparator,False
STRESS_0118,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4890753785,-0.03136984155,0.63,0.34,frozen non-selectable comparator,False
STRESS_0118,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5206041443,0.0001589267669,0.28,0.07,frozen selectable architecture,True
STRESS_0118,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5289585534,0.008513334052,0.12,0.02,frozen selectable architecture,True
STRESS_0118,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.53213857,0.01169335119,0.08,0,frozen non-selectable comparator,False
STRESS_0118,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5204452205,0,0,0,frozen target-only reference,False
STRESS_0118,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5241481131,0.003702894403,0.01,0,frozen non-selectable comparator,False
STRESS_0119,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.524777056,0.001009799863,0,0,frozen non-selectable comparator,False
STRESS_0119,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4933628762,-0.03040438196,0.57,0.36,frozen non-selectable comparator,False
STRESS_0119,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5283662242,0.004598967417,0.29,0.06,frozen selectable architecture,True
STRESS_0119,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5209895313,-0.002777722742,0.26,0.06,frozen selectable architecture,True
STRESS_0119,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5407574543,0.01699019996,0.06,0,frozen non-selectable comparator,False
STRESS_0119,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.523767257,0,0,0,frozen target-only reference,False
STRESS_0119,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5284204733,0.004653219774,0,0,frozen non-selectable comparator,False
STRESS_0120,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5212213433,0.001273006583,0,0,frozen non-selectable comparator,False
STRESS_0120,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4964582127,-0.02349012311,0.58,0.28,frozen non-selectable comparator,False
STRESS_0120,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5170064005,-0.002941935371,0.28,0.11,frozen selectable architecture,True
STRESS_0120,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5363894644,0.01644112843,0.06,0.01,frozen selectable architecture,True
STRESS_0120,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5310581186,0.0111097829,0.05,0.01,frozen non-selectable comparator,False
STRESS_0120,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5199483389,0,0,0,frozen target-only reference,False
STRESS_0120,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.523484017,0.003535681349,0,0,frozen non-selectable comparator,False
STRESS_0121,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5256448212,-0.0001940806483,0,0,frozen non-selectable comparator,False
STRESS_0121,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4983404651,-0.02749843701,0.59,0.3,frozen non-selectable comparator,False
STRESS_0121,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5219565022,-0.003882399319,0.28,0.11,frozen selectable architecture,True
STRESS_0121,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.532556107,0.006717206574,0.13,0.01,frozen selectable architecture,True
STRESS_0121,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5381393403,0.01230043754,0.1,0,frozen non-selectable comparator,False
STRESS_0121,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.525838899,0,0,0,frozen target-only reference,False
STRESS_0121,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5301379588,0.0042990569,0,0,frozen non-selectable comparator,False
STRESS_0122,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5222483742,5.318264535e-05,0,0,frozen non-selectable comparator,False
STRESS_0122,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4897830957,-0.03241209691,0.6,0.4,frozen non-selectable comparator,False
STRESS_0122,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5247720909,0.002576897244,0.26,0.12,frozen selectable architecture,True
STRESS_0122,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5193741494,-0.002821042515,0.23,0.06,frozen selectable architecture,True
STRESS_0122,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5343730327,0.01217784066,0.07,0.01,frozen non-selectable comparator,False
STRESS_0122,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5221951953,0,0,0,frozen target-only reference,False
STRESS_0122,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5261109993,0.003915804905,0,0,frozen non-selectable comparator,False
STRESS_0123,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5259236237,-0.0002614363104,0,0,frozen non-selectable comparator,False
STRESS_0123,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4924472129,-0.03373784532,0.64,0.34,frozen non-selectable comparator,False
STRESS_0123,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5240516442,-0.002133416155,0.32,0.08,frozen selectable architecture,True
STRESS_0123,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5362570015,0.01007194,0.17,0.04,frozen selectable architecture,True
STRESS_0123,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5301341397,0.003949078705,0.19,0.06,frozen non-selectable comparator,False
STRESS_0123,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5261850595,0,0,0,frozen target-only reference,False
STRESS_0123,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5294443199,0.003259258763,0,0,frozen non-selectable comparator,False
STRESS_0124,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5224747542,-8.403457337e-05,0,0,frozen non-selectable comparator,False
STRESS_0124,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4918502465,-0.03070854431,0.61,0.32,frozen non-selectable comparator,False
STRESS_0124,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5205458474,-0.002012939439,0.25,0.06,frozen selectable architecture,True
STRESS_0124,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5287542507,0.006195463683,0.18,0.02,frozen selectable architecture,True
STRESS_0124,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5321704194,0.009611631093,0.08,0.02,frozen non-selectable comparator,False
STRESS_0124,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5225587898,0,0,0,frozen target-only reference,False
STRESS_0124,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.5262352204,0.003676430284,0,0,frozen non-selectable comparator,False
STRESS_0125,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5275989053,0.0006495158184,0,0,frozen non-selectable comparator,False
STRESS_0125,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.5012112513,-0.02573813569,0.5,0.26,frozen non-selectable comparator,False
STRESS_0125,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.526085141,-0.00086424272,0.23,0.06,frozen selectable architecture,True
STRESS_0125,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5170310903,-0.009918296875,0.29,0.07,frozen selectable architecture,True
STRESS_0125,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5323418814,0.005392494877,0.17,0.01,frozen non-selectable comparator,False
STRESS_0125,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5269493887,0,0,0,frozen target-only reference,False
STRESS_0125,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.529231846,0.002282456372,0,0,frozen non-selectable comparator,False
STRESS_0126,R5,R5_MISLEADING_SOURCE,100,A0,0.592038849,-0.0022009723,0,0,frozen non-selectable comparator,False
STRESS_0126,R5,R5_MISLEADING_SOURCE,100,A1,0.6598610467,0.06562122444,0.01,0.01,frozen non-selectable comparator,False
STRESS_0126,R5,R5_MISLEADING_SOURCE,100,A2,0.6324629435,0.03822312232,0.07,0.03,frozen selectable architecture,True
STRESS_0126,R5,R5_MISLEADING_SOURCE,100,A3,0.5340915421,-0.06014828139,0.97,0.63,frozen selectable architecture,True
STRESS_0126,R5,R5_MISLEADING_SOURCE,100,A4,0.4909157965,-0.1033240214,1,0.92,frozen non-selectable comparator,False
STRESS_0126,R5,R5_MISLEADING_SOURCE,100,B0,0.5942398208,0,0,0,frozen target-only reference,False
STRESS_0126,R5,R5_MISLEADING_SOURCE,100,B4,0.5667751509,-0.02746467012,0.77,0,frozen non-selectable comparator,False
STRESS_0127,R5,R5_MISLEADING_SOURCE,100,A0,0.600881806,-0.002073584869,0.01,0,frozen non-selectable comparator,False
STRESS_0127,R5,R5_MISLEADING_SOURCE,100,A1,0.6623707062,0.05941531818,0.02,0,frozen non-selectable comparator,False
STRESS_0127,R5,R5_MISLEADING_SOURCE,100,A2,0.6439429319,0.0409875391,0.08,0.02,frozen selectable architecture,True
STRESS_0127,R5,R5_MISLEADING_SOURCE,100,A3,0.5492153406,-0.05374004675,0.87,0.51,frozen selectable architecture,True
STRESS_0127,R5,R5_MISLEADING_SOURCE,100,A4,0.5048175201,-0.09813787029,0.98,0.9,frozen non-selectable comparator,False
STRESS_0127,R5,R5_MISLEADING_SOURCE,100,B0,0.6029553872,0,0,0,frozen target-only reference,False
STRESS_0127,R5,R5_MISLEADING_SOURCE,100,B4,0.5814726549,-0.02148273537,0.6,0,frozen non-selectable comparator,False
STRESS_0128,R5,R5_MISLEADING_SOURCE,100,A0,0.6112336779,-0.001646409853,0.04,0,frozen non-selectable comparator,False
STRESS_0128,R5,R5_MISLEADING_SOURCE,100,A1,0.6644676971,0.05158760938,0.01,0,frozen non-selectable comparator,False
STRESS_0128,R5,R5_MISLEADING_SOURCE,100,A2,0.6469371384,0.03405705151,0.08,0.01,frozen selectable architecture,True
STRESS_0128,R5,R5_MISLEADING_SOURCE,100,A3,0.5676322886,-0.04524779546,0.86,0.37,frozen selectable architecture,True
STRESS_0128,R5,R5_MISLEADING_SOURCE,100,A4,0.5296075499,-0.0832725374,0.97,0.84,frozen non-selectable comparator,False
STRESS_0128,R5,R5_MISLEADING_SOURCE,100,B0,0.6128800851,0,0,0,frozen target-only reference,False
STRESS_0128,R5,R5_MISLEADING_SOURCE,100,B4,0.5979257619,-0.01495432622,0.2,0,frozen non-selectable comparator,False
STRESS_0129,R5,R5_MISLEADING_SOURCE,100,A0,0.5902869222,-0.004001002611,0,0,frozen non-selectable comparator,False
STRESS_0129,R5,R5_MISLEADING_SOURCE,100,A1,0.653315922,0.05902799655,0.01,0,frozen non-selectable comparator,False
STRESS_0129,R5,R5_MISLEADING_SOURCE,100,A2,0.6270525968,0.03276466866,0.1,0.04,frozen selectable architecture,True
STRESS_0129,R5,R5_MISLEADING_SOURCE,100,A3,0.5354070538,-0.05888087246,0.93,0.56,frozen selectable architecture,True
STRESS_0129,R5,R5_MISLEADING_SOURCE,100,A4,0.4881513485,-0.1061365757,1,0.96,frozen non-selectable comparator,False
STRESS_0129,R5,R5_MISLEADING_SOURCE,100,B0,0.5942879283,0,0,0,frozen target-only reference,False
STRESS_0129,R5,R5_MISLEADING_SOURCE,100,B4,0.5684958151,-0.02579210896,0.76,0.02,frozen non-selectable comparator,False
STRESS_0130,R5,R5_MISLEADING_SOURCE,100,A0,0.5966731897,-0.001093111576,0,0,frozen non-selectable comparator,False
STRESS_0130,R5,R5_MISLEADING_SOURCE,100,A1,0.6610696751,0.0633033731,0.02,0,frozen non-selectable comparator,False
STRESS_0130,R5,R5_MISLEADING_SOURCE,100,A2,0.6385234827,0.04075718332,0.06,0,frozen selectable architecture,True
STRESS_0130,R5,R5_MISLEADING_SOURCE,100,A3,0.5459277207,-0.0518385809,0.9,0.51,frozen selectable architecture,True
STRESS_0130,R5,R5_MISLEADING_SOURCE,100,A4,0.5021141434,-0.09565215706,0.99,0.9,frozen non-selectable comparator,False
STRESS_0130,R5,R5_MISLEADING_SOURCE,100,B0,0.5977663001,0,0,0,frozen target-only reference,False
STRESS_0130,R5,R5_MISLEADING_SOURCE,100,B4,0.5751927096,-0.02257359018,0.55,0.05,frozen non-selectable comparator,False
STRESS_0131,R5,R5_MISLEADING_SOURCE,100,A0,0.6088854736,0.001908306449,0.04,0,frozen non-selectable comparator,False
STRESS_0131,R5,R5_MISLEADING_SOURCE,100,A1,0.6628366178,0.05585945041,0.02,0,frozen non-selectable comparator,False
STRESS_0131,R5,R5_MISLEADING_SOURCE,100,A2,0.6464540768,0.03947690996,0.09,0.01,frozen selectable architecture,True
STRESS_0131,R5,R5_MISLEADING_SOURCE,100,A3,0.572372573,-0.03460459177,0.68,0.26,frozen selectable architecture,True
STRESS_0131,R5,R5_MISLEADING_SOURCE,100,A4,0.5311247814,-0.07585239033,0.91,0.76,frozen non-selectable comparator,False
STRESS_0131,R5,R5_MISLEADING_SOURCE,100,B0,0.6069771665,0,0,0,frozen target-only reference,False
STRESS_0131,R5,R5_MISLEADING_SOURCE,100,B4,0.5918262294,-0.01515093911,0.24,0,frozen non-selectable comparator,False
STRESS_0132,R5,R5_MISLEADING_SOURCE,100,A0,0.5936285812,-0.002265932311,0,0,frozen non-selectable comparator,False
STRESS_0132,R5,R5_MISLEADING_SOURCE,100,A1,0.6521738201,0.05627930485,0.02,0,frozen non-selectable comparator,False
STRESS_0132,R5,R5_MISLEADING_SOURCE,100,A2,0.6228915849,0.02699707159,0.1,0.05,frozen selectable architecture,True
STRESS_0132,R5,R5_MISLEADING_SOURCE,100,A3,0.5303584614,-0.0655360522,0.96,0.63,frozen selectable architecture,True
STRESS_0132,R5,R5_MISLEADING_SOURCE,100,A4,0.4862012765,-0.1096932391,1,0.96,frozen non-selectable comparator,False
STRESS_0132,R5,R5_MISLEADING_SOURCE,100,B0,0.5958945143,0,0,0,frozen target-only reference,False
STRESS_0132,R5,R5_MISLEADING_SOURCE,100,B4,0.5680951658,-0.02779934985,0.79,0.03,frozen non-selectable comparator,False
STRESS_0133,R5,R5_MISLEADING_SOURCE,100,A0,0.6016895726,-0.0002616870475,0,0,frozen non-selectable comparator,False
STRESS_0133,R5,R5_MISLEADING_SOURCE,100,A1,0.6534592587,0.05150799866,0.06,0.01,frozen non-selectable comparator,False
STRESS_0133,R5,R5_MISLEADING_SOURCE,100,A2,0.6340952444,0.03214398306,0.13,0.04,frozen selectable architecture,True
STRESS_0133,R5,R5_MISLEADING_SOURCE,100,A3,0.5532372746,-0.04871398717,0.82,0.45,frozen selectable architecture,True
STRESS_0133,R5,R5_MISLEADING_SOURCE,100,A4,0.5142826542,-0.08766860576,0.96,0.82,frozen non-selectable comparator,False
STRESS_0133,R5,R5_MISLEADING_SOURCE,100,B0,0.6019512588,0,0,0,frozen target-only reference,False
STRESS_0133,R5,R5_MISLEADING_SOURCE,100,B4,0.5816347829,-0.02031647518,0.48,0.01,frozen non-selectable comparator,False
STRESS_0134,R5,R5_MISLEADING_SOURCE,100,A0,0.6048151118,0.001402719359,0.02,0,frozen non-selectable comparator,False
STRESS_0134,R5,R5_MISLEADING_SOURCE,100,A1,0.6640510392,0.06063864768,0.03,0,frozen non-selectable comparator,False
STRESS_0134,R5,R5_MISLEADING_SOURCE,100,A2,0.640955137,0.03754274349,0.06,0.03,frozen selectable architecture,True
STRESS_0134,R5,R5_MISLEADING_SOURCE,100,A3,0.5682126227,-0.03519977185,0.71,0.3,frozen selectable architecture,True
STRESS_0134,R5,R5_MISLEADING_SOURCE,100,A4,0.5300958192,-0.07331657304,0.95,0.74,frozen non-selectable comparator,False
STRESS_0134,R5,R5_MISLEADING_SOURCE,100,B0,0.6034123945,0,0,0,frozen target-only reference,False
STRESS_0134,R5,R5_MISLEADING_SOURCE,100,B4,0.5878730422,-0.01553934836,0.27,0,frozen non-selectable comparator,False
STRESS_0135,R5,R5_MISLEADING_SOURCE,100,A0,0.605409351,-0.002367966054,0.02,0,frozen non-selectable comparator,False
STRESS_0135,R5,R5_MISLEADING_SOURCE,100,A1,0.6655125427,0.05773522962,0.01,0,frozen non-selectable comparator,False
STRESS_0135,R5,R5_MISLEADING_SOURCE,100,A2,0.6412333918,0.03345607938,0.12,0.04,frozen selectable architecture,True
STRESS_0135,R5,R5_MISLEADING_SOURCE,100,A3,0.5597681981,-0.0480091147,0.79,0.42,frozen selectable architecture,True
STRESS_0135,R5,R5_MISLEADING_SOURCE,100,A4,0.5142590299,-0.09351828223,0.99,0.88,frozen non-selectable comparator,False
STRESS_0135,R5,R5_MISLEADING_SOURCE,100,B0,0.6077773124,0,0,0,frozen target-only reference,False
STRESS_0135,R5,R5_MISLEADING_SOURCE,100,B4,0.5873622,-0.02041511165,0.52,0,frozen non-selectable comparator,False
STRESS_0136,R5,R5_MISLEADING_SOURCE,100,A0,0.6015557721,-0.003145841995,0.01,0,frozen non-selectable comparator,False
STRESS_0136,R5,R5_MISLEADING_SOURCE,100,A1,0.660803082,0.0561014704,0.01,0,frozen non-selectable comparator,False
STRESS_0136,R5,R5_MISLEADING_SOURCE,100,A2,0.6322770828,0.0275754717,0.14,0.05,frozen selectable architecture,True
STRESS_0136,R5,R5_MISLEADING_SOURCE,100,A3,0.5034841362,-0.1012174744,1,0.92,frozen selectable architecture,True
STRESS_0136,R5,R5_MISLEADING_SOURCE,100,A4,0.5094923744,-0.0952092383,0.99,0.86,frozen non-selectable comparator,False
STRESS_0136,R5,R5_MISLEADING_SOURCE,100,B0,0.6047016117,0,0,0,frozen target-only reference,False
STRESS_0136,R5,R5_MISLEADING_SOURCE,100,B4,0.5821251494,-0.02257646254,0.5,0.01,frozen non-selectable comparator,False
STRESS_0137,R5,R5_MISLEADING_SOURCE,100,A0,0.5930744752,-0.001937219647,0,0,frozen non-selectable comparator,False
STRESS_0137,R5,R5_MISLEADING_SOURCE,100,A1,0.6577667063,0.06275501167,0.01,0,frozen non-selectable comparator,False
STRESS_0137,R5,R5_MISLEADING_SOURCE,100,A2,0.6354779816,0.04046628524,0.06,0.01,frozen selectable architecture,True
STRESS_0137,R5,R5_MISLEADING_SOURCE,100,A3,0.4674256659,-0.1275860284,0.98,0.92,frozen selectable architecture,True
STRESS_0137,R5,R5_MISLEADING_SOURCE,100,A4,0.5077853245,-0.08722637032,0.96,0.82,frozen non-selectable comparator,False
STRESS_0137,R5,R5_MISLEADING_SOURCE,100,B0,0.5950116938,0,0,0,frozen target-only reference,False
STRESS_0137,R5,R5_MISLEADING_SOURCE,100,B4,0.5742524356,-0.02075925959,0.5,0,frozen non-selectable comparator,False
STRESS_0138,R5,R5_MISLEADING_SOURCE,100,A0,0.6008263391,0.0001313394021,0,0,frozen non-selectable comparator,False
STRESS_0138,R5,R5_MISLEADING_SOURCE,100,A1,0.6472777444,0.04658274681,0.09,0.03,frozen non-selectable comparator,False
STRESS_0138,R5,R5_MISLEADING_SOURCE,100,A2,0.6226495728,0.02195457053,0.2,0.07,frozen selectable architecture,True
STRESS_0138,R5,R5_MISLEADING_SOURCE,100,A3,0.5502883056,-0.05040669389,0.85,0.46,frozen selectable architecture,True
STRESS_0138,R5,R5_MISLEADING_SOURCE,100,A4,0.5146679834,-0.08602701695,0.97,0.8,frozen non-selectable comparator,False
STRESS_0138,R5,R5_MISLEADING_SOURCE,100,B0,0.6006949979,0,0,0,frozen target-only reference,False
STRESS_0138,R5,R5_MISLEADING_SOURCE,100,B4,0.5817984521,-0.01889654774,0.37,0,frozen non-selectable comparator,False
STRESS_0139,R5,R5_MISLEADING_SOURCE,100,A0,0.6007580823,-0.000778251924,0.01,0,frozen non-selectable comparator,False
STRESS_0139,R5,R5_MISLEADING_SOURCE,100,A1,0.6457646537,0.04422832338,0.06,0,frozen non-selectable comparator,False
STRESS_0139,R5,R5_MISLEADING_SOURCE,100,A2,0.6271438947,0.02560756045,0.14,0.06,frozen selectable architecture,True
STRESS_0139,R5,R5_MISLEADING_SOURCE,100,A3,0.5012052068,-0.100331124,0.99,0.89,frozen selectable architecture,True
STRESS_0139,R5,R5_MISLEADING_SOURCE,100,A4,0.5159753019,-0.08556102999,0.96,0.81,frozen non-selectable comparator,False
STRESS_0139,R5,R5_MISLEADING_SOURCE,100,B0,0.6015363306,0,0,0,frozen target-only reference,False
STRESS_0139,R5,R5_MISLEADING_SOURCE,100,B4,0.5810980988,-0.02043823254,0.53,0,frozen non-selectable comparator,False
STRESS_0140,R5,R5_MISLEADING_SOURCE,100,A0,0.595548155,7.422619858e-05,0,0,frozen non-selectable comparator,False
STRESS_0140,R5,R5_MISLEADING_SOURCE,100,A1,0.6495543611,0.05408043028,0.05,0,frozen non-selectable comparator,False
STRESS_0140,R5,R5_MISLEADING_SOURCE,100,A2,0.6243087548,0.02883482338,0.14,0.03,frozen selectable architecture,True
STRESS_0140,R5,R5_MISLEADING_SOURCE,100,A3,0.4675008601,-0.1279730696,0.99,0.97,frozen selectable architecture,True
STRESS_0140,R5,R5_MISLEADING_SOURCE,100,A4,0.5102031049,-0.08527082548,0.99,0.85,frozen non-selectable comparator,False
STRESS_0140,R5,R5_MISLEADING_SOURCE,100,B0,0.5954739276,0,0,0,frozen target-only reference,False
STRESS_0140,R5,R5_MISLEADING_SOURCE,100,B4,0.5758418274,-0.01963210453,0.45,0,frozen non-selectable comparator,False
STRESS_0141,R5,R5_MISLEADING_SOURCE,100,A0,0.5939528474,-0.001782917564,0,0,frozen non-selectable comparator,False
STRESS_0141,R5,R5_MISLEADING_SOURCE,100,A1,0.626261912,0.03052615027,0.12,0.03,frozen non-selectable comparator,False
STRESS_0141,R5,R5_MISLEADING_SOURCE,100,A2,0.6083343753,0.01259861002,0.17,0.07,frozen selectable architecture,True
STRESS_0141,R5,R5_MISLEADING_SOURCE,100,A3,0.5603181565,-0.03541760976,0.73,0.26,frozen selectable architecture,True
STRESS_0141,R5,R5_MISLEADING_SOURCE,100,A4,0.524081488,-0.07165427287,0.9,0.74,frozen non-selectable comparator,False
STRESS_0141,R5,R5_MISLEADING_SOURCE,100,B0,0.5957357651,0,0,0,frozen target-only reference,False
STRESS_0141,R5,R5_MISLEADING_SOURCE,100,B4,0.5814841238,-0.01425163902,0.19,0,frozen non-selectable comparator,False
STRESS_0142,R5,R5_MISLEADING_SOURCE,100,A0,0.5949294889,-0.001034740955,0.01,0,frozen non-selectable comparator,False
STRESS_0142,R5,R5_MISLEADING_SOURCE,100,A1,0.6284713322,0.03250710316,0.13,0.07,frozen non-selectable comparator,False
STRESS_0142,R5,R5_MISLEADING_SOURCE,100,A2,0.6063924673,0.01042823515,0.27,0.09,frozen selectable architecture,True
STRESS_0142,R5,R5_MISLEADING_SOURCE,100,A3,0.5149746907,-0.08098953801,0.95,0.8,frozen selectable architecture,True
STRESS_0142,R5,R5_MISLEADING_SOURCE,100,A4,0.5253253371,-0.07063889206,0.96,0.72,frozen non-selectable comparator,False
STRESS_0142,R5,R5_MISLEADING_SOURCE,100,B0,0.5959642285,0,0,0,frozen target-only reference,False
STRESS_0142,R5,R5_MISLEADING_SOURCE,100,B4,0.5805704021,-0.01539382646,0.3,0,frozen non-selectable comparator,False
STRESS_0143,R5,R5_MISLEADING_SOURCE,100,A0,0.5935618123,-0.002515538486,0,0,frozen non-selectable comparator,False
STRESS_0143,R5,R5_MISLEADING_SOURCE,100,A1,0.6270832431,0.03100589321,0.14,0.07,frozen non-selectable comparator,False
STRESS_0143,R5,R5_MISLEADING_SOURCE,100,A2,0.6048183963,0.008741046588,0.3,0.13,frozen selectable architecture,True
STRESS_0143,R5,R5_MISLEADING_SOURCE,100,A3,0.4853547511,-0.1107225984,0.97,0.87,frozen selectable architecture,True
STRESS_0143,R5,R5_MISLEADING_SOURCE,100,A4,0.5210980859,-0.07497926373,0.91,0.72,frozen non-selectable comparator,False
STRESS_0143,R5,R5_MISLEADING_SOURCE,100,B0,0.5960773492,0,0,0,frozen target-only reference,False
STRESS_0143,R5,R5_MISLEADING_SOURCE,100,B4,0.5795677289,-0.01650961726,0.3,0,frozen non-selectable comparator,False
STRESS_0144,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5225966734,5.869074339e-05,0.01,0,frozen non-selectable comparator,False
STRESS_0144,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.4934222052,-0.02911577805,0.55,0.37,frozen non-selectable comparator,False
STRESS_0144,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5315360996,0.008998119353,0.14,0.03,frozen selectable architecture,True
STRESS_0144,R2,R2_PARTIALLY_TRANSPORTABLE,100,A3,0.5433421341,0.02080414854,0.07,0.01,frozen selectable architecture,True
STRESS_0144,R2,R2_PARTIALLY_TRANSPORTABLE,100,A4,0.5382439491,0.01570596404,0.06,0.02,frozen non-selectable comparator,False
STRESS_0144,R2,R2_PARTIALLY_TRANSPORTABLE,100,B0,0.5225379825,0,0,0,frozen target-only reference,False
STRESS_0144,R2,R2_PARTIALLY_TRANSPORTABLE,100,B4,0.527402595,0.00486461259,0,0,frozen non-selectable comparator,False
STRESS_0145,R2,R2_PARTIALLY_TRANSPORTABLE,100,A0,0.5305287966,0.001116074485,0,0,frozen non-selectable comparator,False
STRESS_0145,R2,R2_PARTIALLY_TRANSPORTABLE,100,A1,0.5023221812,-0.02709054194,0.55,0.31,frozen non-selectable comparator,False
STRESS_0145,R2,R2_PARTIALLY_TRANSPORTABLE,100,A2,0.5295794949,0.0001667719061,0.26,0.08,frozen selectable architecture,True
